date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T15:15:00,2459435.135,-19.978,-16.421,-0.031,3.557,2.03,0,2.03,8.818,-0.031,0,1.808,0.222,1.808,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T15:45:00,2459435.156,-21.473,-17.883,-0.03,3.59,2.035,0,2.035,8.802,-0.03,0,1.823,0.212,1.823,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T16:00:00,2459435.167,-21.932,-18.326,-0.025,3.606,2.03,0,2.03,8.791,-0.025,0,1.804,0.226,1.804,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T16:15:00,2459435.177,-20.894,-17.288,-0.028,3.606,2.03,0,2.03,8.765,-0.028,0,1.802,0.228,1.802,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T16:30:00,2459435.188,-23.795,-20.153,-0.025,3.642,2.036,0,2.036,8.75,-0.025,0,1.812,0.224,1.812,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T16:45:00,2459435.198,-23.184,-19.603,-0.027,3.58,2.028,0,2.028,8.738,-0.027,0,1.796,0.232,1.796,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T17:00:00,2459435.208,-21.095,-17.378,-0.024,3.717,2.033,0,2.033,8.708,-0.024,0,1.821,0.211,1.821,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T17:15:00,2459435.219,-22.992,-19.295,-0.022,3.697,2.038,0,2.038,8.707,-0.022,0,1.822,0.216,1.822,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T17:30:00,2459435.229,-23.209,-19.5,-0.018,3.709,2.039,0,2.039,8.703,-0.018,0,1.828,0.211,1.828,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T17:45:00,2459435.24,-23.077,-19.215,-0.017,3.862,2.043,0,2.043,8.709,-0.017,0,1.818,0.225,1.818,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T18:00:00,2459435.25,-21.849,-18.059,-0.013,3.79,2.101,0,2.101,9.497,-0.013,0,1.871,0.231,1.871,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T18:15:00,2459435.26,-22.734,-18.896,-0.009,3.838,2.035,0,2.035,8.686,-0.009,0,1.82,0.216,1.82,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T18:30:00,2459435.271,-21.935,-18.152,-0.009,3.784,2.025,0,2.025,8.701,-0.009,0,1.797,0.228,1.797,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T18:45:00,2459435.281,-22.622,-18.774,-0.01,3.848,2.038,0,2.038,8.7,-0.01,0,1.809,0.228,1.809,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T19:00:00,2459435.292,-23.582,-19.787,-0.004,3.795,2.039,0,2.039,8.721,-0.004,0,1.8,0.239,1.8,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T19:15:00,2459435.302,-22.437,-18.659,-0.002,3.778,2.03,0,2.03,8.722,-0.002,0,1.806,0.224,1.806,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T19:30:00,2459435.313,-24.59,-20.729,-0.005,3.861,2.025,0,2.025,8.729,-0.005,0,1.795,0.23,1.795,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T19:45:00,2459435.323,-22.911,-19.09,-0.005,3.822,2.037,0,2.037,8.758,-0.005,0,1.809,0.228,1.809,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T20:00:00,2459435.333,-21.708,-17.966,0,3.742,2.027,0,2.027,8.745,0,0,1.797,0.23,1.797,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08T20:15:00,2459435.344,-24.023,-20.276,0.002,3.747,2.023,0,2.023,8.788,0.002,0,1.804,0.218,1.804,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
