obs_wvlnth
4114.4447
4114.9374
4117.8526
4118.5447
4120.2062
4121.8024
4122.5152
4124.487
4125.8801
4126.1824
4139.927
4141.863
4143.8678
4145.199
4147.6687
4149.3648
4149.7607
4150.2488
4153.3868
4154.0982
4154.4984
4154.8052
4168.6145
4168.9413
4171.6905
4172.962
4175.6358
4176.5656
4181.7544
4182.3823
4182.7575
4183.006
4196.2081
4200.9239
4202.0289
4202.7527
4203.5675
4205.5382
4207.1268
4208.6038
4224.1714
4225.454
4225.9554
4232.726
4235.9367
4237.671
4238.0235
4238.8097
4239.361
4240.6938
4241.114
4256.807
4260.4741
4266.9642
4267.389
4268.7485
4291.4634
4325.7616
4326.753
4327.0953
4347.2333
4348.9363
4351.5436
4376.774
4377.7913
4383.5447
4387.8909
4388.4065
4389.245
4392.579
4415.1222
4423.8405
4439.8805
4440.479
4440.8236
4442.3387
4442.8313
4443.194
4445.4712
4447.1301
4452.609
4454.3807
4456.3254
4478.0179
4480.1363
4481.609
4482.739
4484.2195
4485.6753
4485.972
4487.736
4488.9066
4509.7339
4514.1836
4517.5242
4547.8471
4551.6467
4554.4509
4574.2159
4574.7176
4579.326
4585.34
4587.1273
4614.2051
4615.5623
4619.2877
4643.4631
4647.4339
4656.457
4657.5845
4678.8455
4679.224
4683.5594
4684.597
4688.1757
4690.138
4721.0003
4728.164
4728.5454
4729.0189
4729.6763
4757.5777
4789.6505
4798.2646
4798.731
4799.4058
4800.6487
4802.8794
4835.8676
4839.5442
4841.7847
4869.4636
4871.3179
4872.1375
4874.3534
4875.0298
4875.8773
4877.606
4905.1325
4907.7315
4908.0298
4909.3831
4910.0166
4910.3255
4910.5645
4911.5291
4911.7791
4917.2297
4918.0122
4945.637
4946.3878
4950.1057
4957.5965
4985.5469
4985.9838
4986.2223
4988.9498
4991.268
4991.867
4994.1292
4999.1122
5027.7563
5028.126
5029.6173
5030.7783
5031.914
5036.922
5068.7655
5072.078
5072.6718
5074.748
5076.2642
5078.9745
5079.2227
5079.7396
5115.7778
5123.7196
5124.6195
5159.0573
5162.2725
5164.5503
5165.4103
5198.7108
5207.9372
5243.7766
5247.0501
5250.2086
5250.6456
5253.4614
5254.9551
5293.9585
5295.3118
5298.7755
5339.929
5383.3688
5386.3337
5389.4788
5391.4582
5393.1673
5432.9475
5436.2954
5436.5958
5441.3383
5483.0985
5487.1448
5487.7457
5538.516
5539.2796
5584.7643
5586.7555
5587.5736
5633.9461
5635.8222
5636.6958
5637.1077
5638.2618
5640.31
5641.4336
5684.484
5686.5298
5691.4967
5693.6421
5741.848
5793.9144
5798.171
5852.2184
5853.6822
5855.0762
5856.0876
5905.6716
5909.9732
6021.7908
6024.0576
6027.0505
6082.7102
6085.2587
6270.2246
6271.278
6335.3304
6336.8239
6338.8771
