obs_wvlnth
1704.32
1704.845
1709.944
1710.216
1712.289
1712.852
1716.486
1717.703
1718.148
1719.777
1721.484
1722.195
1722.542
1723.141
1725.011
1726.678
1729.616
1731.184
1735.576
1757.829
1758.355
1758.443
1758.914
1761.7
1762.037
1762.666
1762.91
1763.304
1763.444
1764.156
1765.275
1765.471
1765.542
1768.611
1769.385
1769.82
1775.684
1841.582
1841.9939
1847.9265
1848.318
1851.248
1851.3802
1851.688
1851.77
1852.424
1853.8609
1854.3643
1855.3173
1855.579
1855.914
1856.2149
1856.93
1857.296
1857.4307
1857.724
1857.8163
1858.106
1859.2634
1861.0328
1861.542
1861.675
1862.3256
1863.543
1864.1917
1864.3213
1864.7464
1865.3091
1865.612
1866.0619
1866.1413
1866.191
1866.8189
1869.2604
1870.011
1870.3519
1871.8912
1872.3708
1873.0575
1873.258
1874.897
1875.1587
1875.697
1876.1475
1876.4196
1877.1684
1878.1044
1878.8478
1879.3806
1880.1405
1881.3114
1882.036
1883.6797
1883.7788
1883.9225
1884.684
1885.1766
1885.741
1885.9073
1887.047
1887.7646
1888.3219
1889.64
1889.8978
1891.7438
1892.689
1892.853
1896.8579
1899.2088
1903.3948
1917.4067
1924.22
1927.483
1930.701
1933.757
1934.535
1937.2683
1939.741
1940.6603
1941.4
1945.0912
1945.2756
1946.2277
1946.839
1946.9878
1949.1425
1949.6071
1950.2269
1950.646
1951.5706
1952.2684
1952.5885
1953.005
1955.7021
1956.0344
1956.0511
1957.8427
1958.569
1958.6085
1958.733
1960.1439
1960.621
1961.0463
1961.2457
1962.0252
1962.1107
1962.7332
1962.8835
1963.1042
1963.1217
1963.6336
1964.055
1965.076
1966.58
1967.127
1970.76
1973.9162
1974.056
1975.177
1976.19
1979.769
1980.776
1984.634
1987.957
1991.044
1991.255
1991.54
1992.146
1992.599
1994.5704
1997.507
1997.56
1997.56
1997.9133
1999.318
2000.578
2000.671
2002.3799
2003.605
2003.728
2003.8696
2005.297
2005.594
2006.2444
2006.245
2006.318
2006.464
2007.179
2007.2193
2008.233
2008.478
2008.505
2008.552
2009.031
2010.248
2011.441
2011.926
2013.44
2014.94
2015.782
2016.5087
2017.159
2019.075
2019.775
2020.452
2021.099
2021.443
2021.714
2021.9829
2022.415
2022.779
2023.013
2024.067
2024.135
2024.692
2025.361
2025.4615
2025.823
2026.261
2026.491
2028.464
2028.719
2029.955
2031.686
2034.214
2034.347
2034.555
2034.92
2037.452
2038.685
2039.984
2043.491
2044.936
2047.248
2047.402
2058.105
2072.059
2072.693
2074.1887
2077.348
2077.5029
2084.1212
2085.02
2085.712
2087.511
2089.8738
2090.3831
2090.8546
2090.8546
2093.6846
2095.4639
2098.1196
2098.9388
2099.6659
2099.904
2100.1462
2100.614
2100.7977
2102.3536
2102.9104
2103.0529
2103.0607
2103.972
2106.26
2106.3947
2106.693
2108.137
2108.1937
2108.3027
2108.959
2110.2353
2111.2322
2112.9687
2113.0871
2114.5995
2115.1699
2117.798
2119.1365
2121.8687
2122.1784
2122.799
2122.957
2123.1244
2124.5014
2125.324
2126.2105
2126.6093
2126.8164
2127.474
2127.8644
2127.969
2130.4075
2130.4404
2130.9658
2132.0171
2133.3134
2135.0994
2135.9605
2136.941
2138.0026
2138.5924
2139.698
2139.9344
2141.0858
2141.4717
2141.7181
2142.146
2142.5662
2142.8316
2143.3692
2143.55
2143.8964
2144.4485
2144.5681
2145.1895
2146.2821
2146.7205
2147.0454
2147.479
2147.7883
2148.4031
2148.4928
2149.1786
2149.6294
2150.1847
2151.0023
2151.0994
2151.0994
2151.6953
2152.2487
2152.48007
2153.0065
2154.1244
2154.4454
2154.4689
2155.0197
2155.2429
2155.6139
2155.6472
2155.8144
2156.4301
2156.495
2157.7944
2158.4743
2158.5342
2158.6294
2158.7348
2158.92
2158.9977
2159.15
2159.431
2159.6374
2159.6557
2159.8809
2159.9235
2160.2382
2160.4615
2161.579
2162.2479
2163.3665
2163.8622
2163.927
2164.3813
2164.5275
2164.5487
2165.5351
2165.8614
2165.9911
2166.222
2166.5858
2166.7732
2167.2761
2167.386
2167.526
2168.0565
2168.3776
2169.9436
2170.5298
2170.5543
2170.5543
2171.2338
2171.297
2171.3702
2172.1423
2172.225
2172.5847
2172.6708
2173.2136
2173.469
2173.543
2173.706
2174.1429
2175.239
2175.4989
2176.0233
2176.228
2176.4006
2176.677
2176.8401
2177.697
2178.0806
2178.1185
2178.805
2178.981
2180.25
2180.869
2181.1406
2181.652
2181.7186
2183.4664
2183.9797
2184.4601
2185.2138
2186.2496
2186.4868
2186.767
2186.8924
2187.119
2187.1943
2189.1877
2189.3884
2190.7696
2190.881
2191.2042
2191.8389
2192.261
2192.8232
2193.4102
2193.56
2196.0418
2197.234
2200.086
2200.3519
2200.3898
2200.4914
2200.577
2200.7241
2201.1178
2204.074
2206.44
2207.0684
2208.723
2210.6883
2211.2353
2213.481
2214.257
2217.585
2217.743
2220.915
2221.317
2222.071
2222.7632
2223.767
2227.868
2228.1715
2228.5174
2229.0732
2231.101
2231.213
2234.4327
2237.817
2240.6297
2242.5699
2242.7807
2243.908
2245.0734
2245.6526
2247.244
2247.4607
2248.86
2250.7902
2251.23
2251.8732
2252.752
2255.8609
2256.07
2256.7548
2259.2825
2259.5101
2259.5802
2260.5971
2260.8871
2261.9968
2263.4741
2264.3891
2265.0541
2265.595
2265.758
2266.9058
2267.0845
2267.4694
2269.0987
2270.678
2270.8624
2271.7828
2272.0694
2272.6167
2272.8192
2273.892
2274.0907
2274.0907
2274.138
2274.303
2275.1914
2275.5968
2275.679
2275.757
2276.0257
2277.1003
2277.667
2277.7146
2278.623
2278.78
2279.153
2279.937
2280.2099
2280.2331
2281.629
2281.9931
2282.8643
2282.922
2283.0872
2283.304
2283.6551
2284.0855
2286.443
2287.2495
2287.293
2287.631
2288.616
2288.9681
2289.0308
2289.0544
2290.066
2290.477
2290.548
2290.7744
2290.9131
2291.1198
2291.1198
2291.6247
2292.5246
2293.848
2294.107
2294.4079
2295.5404
2296.196
2296.9267
2297.787
2298.1688
2298.6602
2299.22
2299.4489
2299.743
2300.1417
2300.2513
2300.5976
2301.1739
2301.6837
2303.4242
2303.5805
2304.53
2304.735
2306.1738
2306.3821
2308.9988
2313.1039
2313.5639
2317.8978
2318.1867
2320.3576
2323.4219
2323.4219
2323.623
2325.319
2328.855
2329.6404
2329.742
2334.5239
2339.6452
2340.024
2341.595
2342.508
2342.551
2345.0274
2345.037
2345.494
2345.563
2346.307
2350.413
2351.8864
2351.901
2355.909
2356.19
2356.19
2361.942
2362.122
2362.63
2364.437
2365.32041
2365.5149
2367.391
2369.4561
2370.77365
2371.4303
2373.6244
2373.80514
2374.5184
2374.65304
2375.86
2377.8842
2377.9946
2378.616
2381.8361
2385.5889
2387.2818
2387.847
2388.0968
2389.406
2389.9727
2391.819
2392.656
2394.009
2395.026
2395.1767
2395.495
2395.745
2397.062
2398.227
2398.704
2401.1434
2404.639
2408.045
2408.0608
2410.09723
2411.557
2411.9645
2412.18
2412.769
2417.498
2418.787
2419.0628
2419.4015
2419.8785
2420.3955
2423.105
2426.315
2427.1249
2428.871
