date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18T12:00:00,2458045,-21.422,-17.975,0.027,3.447,1.978,0,1.978,8.914,0.027,0,1.793,0.185,1.793,0.185,0,7.513,72.795,121.464,0.11,6.303,0.464,0.47,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19T12:00:00,2458046,-19.642,-16.205,-0.046,3.437,1.921,0,1.921,8.542,-0.046,0,1.746,0.174,1.746,0.174,0,7.17,73.069,124.868,0.065,5.825,0.404,0.41,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22T12:00:00,2458049,-19.789,-16.237,-0.021,3.552,2.049,0.001,2.051,8.67,-0.033,0.012,1.808,0.243,1.808,0.241,0,7.171,75.345,130.057,0.194,20.997,0.468,0.476,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23T12:00:00,2458050,-20.335,-16.63,-0.108,3.704,2.148,0.002,2.15,8.836,-0.125,0.017,1.813,0.336,1.813,0.335,0,7.184,79.193,136.986,0.156,5.27,0.675,0.686,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24T12:00:00,2458051,-20.156,-15.999,-0.15,4.157,2.377,0.002,2.38,9.138,-0.169,0.019,1.845,0.535,1.845,0.533,0,7.182,84.413,138.148,0.038,-10.766,1.004,1.022,-0.004,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25T12:00:00,2458052,-22.99,-18.167,-0.091,4.823,2.619,0.003,2.622,9.484,-0.109,0.018,1.951,0.671,1.951,0.668,0,7.213,87.911,138.96,-0.151,-3.3,1.303,1.328,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26T12:00:00,2458053,-20.884,-15.347,0.013,5.537,2.76,0.002,2.762,9.694,0.004,0.009,1.991,0.771,1.991,0.769,0,7.183,91.111,140.966,-0.324,-2.326,1.861,1.893,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03T12:00:00,2458061,-22.11,-19.064,0.042,3.046,1.818,0,1.818,8.327,0.042,0,1.773,0.045,1.773,0.045,0,7.117,69.068,107.616,0.285,58.628,0.06,0.062,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-04T12:00:00,2458062,-22.329,-19.343,-0.038,2.986,1.743,0,1.743,8.24,-0.038,0,1.702,0.041,1.702,0.041,0,7.095,68.083,110.722,0.225,28.895,0.051,0.052,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06T12:00:00,2458064,-22.281,-19.131,-0.009,3.15,1.801,0,1.801,8.3,-0.009,0,1.734,0.067,1.734,0.067,0,7.095,69.145,127.467,0.151,-84.809,0.152,0.154,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07T12:00:00,2458065,-20.442,-17.005,-0.004,3.437,1.851,0,1.851,8.357,-0.004,0,1.75,0.101,1.75,0.101,0,7.088,70.477,115.342,0.221,-95.996,0.27,0.273,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09T12:00:00,2458067,-21.405,-18.118,-0.017,3.288,1.831,0,1.831,8.447,-0.017,0,1.7,0.131,1.7,0.131,0,7.181,70.602,117.424,0.207,-47.652,0.268,0.272,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10T12:00:00,2458068,-22.258,-18.907,-0.027,3.35,1.882,0,1.882,8.457,-0.027,0,1.78,0.102,1.78,0.102,0,7.149,71.293,124.721,0.134,-35.371,0.21,0.213,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-11T12:00:00,2458069,-21.881,-18.509,-0.028,3.373,1.922,0,1.922,8.584,-0.028,0,1.807,0.115,1.807,0.115,0,7.275,70.231,117.034,0.118,9.883,0.2,0.204,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-12T12:00:00,2458070,-22.252,-19.007,0.009,3.244,1.885,0,1.885,8.568,0.009,0,1.793,0.092,1.793,0.092,0,7.29,70.015,118.247,0.131,14.12,0.139,0.142,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13T12:00:00,2458071,-22.53,-19.342,0.016,3.187,1.862,0,1.862,8.52,0.016,0,1.795,0.067,1.795,0.067,0,7.265,69.524,114.169,0.13,34.822,0.104,0.106,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14T12:00:00,2458072,-22.078,-18.976,-0.015,3.101,1.814,0,1.814,8.381,-0.015,0,1.74,0.074,1.74,0.074,0,7.135,70.713,124.226,0.089,82.194,0.116,0.118,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15T12:00:00,2458073,-22.41,-19.082,-0.094,3.328,1.954,0.001,1.955,8.557,-0.101,0.007,1.772,0.184,1.772,0.183,0,7.172,73.489,139.142,0.121,20.124,0.186,0.191,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16T12:00:00,2458074,-21.798,-18.154,-0.04,3.644,2.041,0.001,2.042,8.698,-0.047,0.007,1.775,0.267,1.775,0.266,0,7.15,77.9,151.809,0.163,10.999,0.439,0.448,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17T12:00:00,2458075,-22.384,-18.426,0.009,3.958,2.09,0,2.09,8.817,0.007,0.002,1.745,0.345,1.745,0.345,0,7.142,81.374,153.88,0.141,10.806,0.857,0.869,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-18T12:00:00,2458076,-21.228,-17.079,-0.004,4.15,2.135,0,2.135,8.893,-0.007,0.002,1.753,0.382,1.753,0.381,0,7.117,83.763,150.987,0.121,-0.395,1.054,1.067,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-19T12:00:00,2458077,-24.047,-19.848,-0.063,4.199,2.208,0,2.208,8.977,-0.063,0,1.769,0.439,1.769,0.439,0,7.137,83.821,143.891,0.143,-9.278,1.132,1.147,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20T12:00:00,2458078,-23.158,-18.769,-0.101,4.389,2.321,0,2.321,9.153,-0.101,0,1.836,0.486,1.836,0.486,0,7.157,86.488,148.504,0.025,-15.906,1.226,1.243,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21T12:00:00,2458079,-19.587,-15.007,-0.1,4.58,2.419,0,2.419,9.185,-0.1,0,1.894,0.525,1.894,0.525,0,7.106,86.318,140.728,-0.172,-20.68,1.178,1.198,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22T12:00:00,2458080,-20.018,-15.244,-0.037,4.773,2.504,0,2.504,9.338,-0.037,0,1.93,0.574,1.93,0.574,0,7.189,86.318,136.073,-0.252,-12.984,1.245,1.268,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-23T12:00:00,2458081,-22.75,-17.922,0.038,4.828,2.534,0,2.534,9.343,0.038,0,1.985,0.549,1.985,0.549,0,7.233,83.944,129.637,-0.356,-20.452,1.207,1.229,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24T12:00:00,2458082,-24.417,-19.814,0.069,4.603,2.433,0,2.433,9.133,0.069,0,1.965,0.469,1.965,0.469,0,7.144,82.339,128.149,-0.437,-15.349,0.968,0.987,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-25T12:00:00,2458083,-23.533,-18.983,0.007,4.55,2.416,0.001,2.417,9.145,0.008,0,1.952,0.466,1.952,0.465,0,7.122,83.748,135.888,-0.412,-11.834,1.036,1.055,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-26T12:00:00,2458084,-24.131,-19.97,-0.039,4.161,2.342,0.005,2.346,9.119,-0.021,-0.018,1.938,0.408,1.938,0.404,0,7.112,85.929,155.699,-0.316,-8.639,0.798,0.813,-0.003,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27T12:00:00,2458085,-23.121,-19.633,-0.014,3.488,2.178,0.003,2.181,8.84,0.006,-0.02,1.857,0.324,1.857,0.321,0,7.106,81.068,147.584,-0.221,-26.618,0.36,0.371,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28T12:00:00,2458086,-22.247,-19.248,0.06,2.999,1.978,0.001,1.979,8.593,0.069,-0.01,1.767,0.213,1.767,0.211,0,7.131,76.383,150.327,-0.128,-38.035,0.03,0.037,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29T12:00:00,2458087,-24.938,-22.061,0.061,2.877,1.822,0.001,1.823,8.373,0.068,-0.006,1.724,0.099,1.724,0.098,0,7.114,71.834,143.015,-0.091,-24.381,0.03,0.033,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30T12:00:00,2458088,-20.654,-17.706,0.038,2.948,1.723,0,1.723,8.215,0.039,-0.001,1.685,0.038,1.685,0.038,0,7.09,68.041,134.896,0.092,6.933,0.04,0.041,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01T12:00:00,2458089,-23.366,-20.548,-0.008,2.818,1.637,0,1.637,8.123,-0.008,0,1.614,0.023,1.614,0.023,0,7.078,66.412,117.761,0.124,-41.133,0.023,0.023,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02T12:00:00,2458090,-22.846,-19.949,-0.025,2.897,1.693,0,1.693,8.176,-0.025,0,1.668,0.025,1.668,0.025,0,7.089,66.714,129.771,0.088,-129.771,0.035,0.036,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-03T12:00:00,2458091,-20.808,-17.954,-0.014,2.854,1.615,0,1.615,8.084,-0.014,0,1.584,0.031,1.584,0.031,0,7.037,67.121,139.352,0.087,-100.897,0.073,0.074,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04T12:00:00,2458092,-23.381,-20.401,-0.012,2.98,1.68,0,1.68,8.141,-0.012,0,1.594,0.086,1.594,0.086,0,7.037,67.688,113.19,0.115,-75.062,0.212,0.214,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06T12:00:00,2458094,-22.632,-19.461,-0.03,3.171,1.774,0,1.775,8.276,-0.03,0,1.699,0.076,1.699,0.075,0,7.08,69.158,136.834,0.157,-63.042,0.205,0.207,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09T12:00:00,2458097,-22.952,-19.705,0.006,3.247,1.805,0,1.805,8.273,0.006,0,1.782,0.023,1.782,0.023,0,7.072,68.658,120.29,0.087,9.667,0.044,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09T12:00:00,2458097,-22.952,-19.705,0.006,3.247,1.805,0,1.805,8.273,0.006,0,1.782,0.023,1.782,0.023,0,7.072,68.658,120.29,0.087,9.667,0.044,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10T12:00:00,2458098,-21.921,-18.782,0.009,3.14,1.742,0,1.742,8.225,0.009,0,1.709,0.033,1.709,0.033,0,7.057,69.131,121.743,0.097,-2.631,0.075,0.076,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11T12:00:00,2458099,-21.65,-18.524,-0.023,3.126,1.783,0,1.783,8.286,-0.023,0,1.705,0.078,1.705,0.078,0,7.074,69.898,134.718,0.187,20.354,0.179,0.182,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12T12:00:00,2458100,-23.685,-20.369,-0.083,3.316,1.835,0,1.835,8.382,-0.083,0,1.712,0.123,1.712,0.123,0,7.105,71.557,128.441,0.152,-7.347,0.264,0.268,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13T12:00:00,2458101,-24.166,-20.614,-0.068,3.552,1.887,0,1.887,8.408,-0.068,0,1.727,0.16,1.727,0.16,0,7.069,72.911,125.108,0.148,34.733,0.357,0.363,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14T12:00:00,2458102,-23.558,-19.825,-0.018,3.733,1.912,0,1.912,8.454,-0.018,0,1.744,0.167,1.744,0.167,0,7.087,73.106,128.109,0.063,22.521,0.485,0.491,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15T12:00:00,2458103,-23.726,-20.067,-0.018,3.659,1.902,0,1.902,8.443,-0.018,0,1.726,0.176,1.726,0.176,0,7.082,73.04,121.582,0.106,-7.859,0.494,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16T12:00:00,2458104,-22.999,-19.307,-0.05,3.692,1.943,0,1.943,8.467,-0.05,0,1.801,0.142,1.801,0.142,0,7.077,73.04,121.225,0.086,-3.626,0.354,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17T12:00:00,2458105,-23.822,-20.13,-0.065,3.692,1.958,0,1.958,8.477,-0.065,0,1.777,0.181,1.777,0.181,0,7.071,73.406,115.858,-0.053,-14.933,0.436,0.442,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20T12:00:00,2458108,-24.836,-20.916,-0.001,3.92,2.18,0.001,2.181,8.794,-0.009,0.008,1.829,0.352,1.829,0.351,0,7.083,79.664,128.947,-0.35,4.585,0.733,0.745,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21T12:00:00,2458109,-24.858,-20.667,0.04,4.191,2.254,0.001,2.256,8.965,0.033,0.008,1.903,0.353,1.903,0.351,0,7.1,83.543,155.511,-0.369,2.157,0.819,0.832,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-23T12:00:00,2458111,-25.095,-20.831,0.043,4.264,2.283,0.004,2.287,9.13,0.035,0.008,1.858,0.429,1.858,0.425,0,7.094,89.219,175.885,-0.343,-1.67,0.993,1.008,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25T12:00:00,2458113,-23.354,-19.772,0,3.582,2.078,0.002,2.081,8.832,0.007,-0.007,1.755,0.325,1.755,0.323,0,7.076,85.437,177.523,-0.204,-1.933,0.623,0.633,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08T12:00:00,2458127,-23.746,-20.474,-0.029,3.272,1.814,0.001,1.815,8.342,-0.03,0,1.733,0.082,1.733,0.081,0,7.083,71.208,148.452,0.119,-2.099,0.221,0.224,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10T12:00:00,2458129,-21.947,-18.713,-0.022,3.233,1.811,0,1.811,8.338,-0.021,-0.001,1.686,0.125,1.686,0.125,0,7.068,72.02,137.642,0.07,8.958,0.214,0.218,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19T12:00:00,2458138,-20.392,-16.848,0.022,3.544,1.984,0,1.984,8.554,0.022,0,1.809,0.175,1.809,0.175,0,7.09,75.085,139.887,-0.238,18.38,0.357,0.364,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24T12:00:00,2458143,-21.016,-18.28,0.014,2.737,1.592,0,1.592,8.069,0.014,0,1.557,0.035,1.557,0.035,0,7.059,65.9,117.884,-0.065,37.856,0.037,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26T12:00:00,2458145,-21.907,-19.148,0.006,2.759,1.574,0,1.574,8.075,0.006,0,1.56,0.014,1.56,0.014,0,7.083,65.373,148.011,-0.125,-20.666,0.044,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27T12:00:00,2458146,-21.96,-19.003,0.006,2.957,1.61,0,1.61,8.09,0.006,0,1.583,0.027,1.583,0.027,0,7.065,65.826,121.318,-0.061,-72.684,0.066,0.067,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28T12:00:00,2458147,-22.079,-19.301,0.001,2.778,1.585,0,1.585,8.055,0.001,0,1.555,0.03,1.555,0.03,0,7.055,65.344,112.713,-0.066,-98.839,0.058,0.059,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29T12:00:00,2458148,-20.795,-18.102,-0.008,2.693,1.595,0,1.595,8.057,-0.008,0,1.574,0.021,1.574,0.021,0,7.054,65.241,123.192,-0.01,-103.616,0.044,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30T12:00:00,2458149,-19.129,-16.353,0.004,2.775,1.636,0,1.636,8.145,0.003,0,1.597,0.038,1.597,0.038,0,7.107,65.999,136.353,-0.075,-76.264,0.048,0.049,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31T12:00:00,2458150,-22.262,-19.276,-0.002,2.986,1.673,0,1.673,8.181,-0.002,0,1.62,0.053,1.62,0.053,0,7.083,67.952,151.192,0.079,3.1,0.116,0.118,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01T12:00:00,2458151,-22.306,-19.271,0.011,3.035,1.708,0,1.708,8.206,0.011,0,1.651,0.057,1.651,0.057,0,7.086,67.791,140.655,0.032,4.645,0.161,0.163,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02T12:00:00,2458152,-22.426,-19.332,0.009,3.093,1.714,0,1.714,8.221,0.009,0,1.668,0.046,1.668,0.046,0,7.077,68.767,176.357,0.058,26.712,0.146,0.148,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03T12:00:00,2458153,-21.871,-18.773,-0.013,3.099,1.699,0,1.699,8.21,-0.013,0,1.654,0.045,1.654,0.045,0,7.073,68.945,183.545,0.076,8.635,0.142,0.144,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03T12:00:00,2458181,-19.155,-16.468,-0.005,2.687,1.539,0,1.539,7.964,-0.005,0,1.535,0.005,1.535,0.005,0,7.012,64.352,120.14,0.05,120.14,0.013,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02T12:00:00,2458180,-19.729,-17.152,0.013,2.577,1.537,0,1.537,7.975,0.013,0,1.516,0.022,1.516,0.022,0,7.014,65.067,131.193,-0.006,37.187,0.016,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03T12:00:00,2458181,-19.155,-16.468,-0.005,2.687,1.539,0,1.539,7.964,-0.005,0,1.535,0.005,1.535,0.005,0,7.012,64.352,120.14,0.05,120.14,0.013,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04T12:00:00,2458182,-19.084,-16.43,-0.025,2.654,1.561,0,1.561,7.98,-0.025,0,1.551,0.009,1.551,0.009,0,7.016,64.323,104.859,0.068,104.859,0.013,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05T12:00:00,2458183,-19.522,-16.789,-0.06,2.733,1.621,0,1.621,8.029,-0.06,0,1.591,0.03,1.591,0.03,0,7.016,65.154,128.356,0.101,64.213,0.033,0.034,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06T12:00:00,2458184,-18.578,-15.694,-0.049,2.884,1.672,0,1.672,8.11,-0.049,0,1.592,0.08,1.592,0.08,0,7.01,68.117,131.693,0.019,-1.584,0.14,0.143,0.0012018-03-07T12:00:00,2458185,-18.429,-15.145,-0.022,3.284,1.752,0,1.752,8.234,-0.022,0,1.637,0.116,1.637,0.116,0,7.02,71.022,136.961,-0.068,-16.821,0.288,0.292,0.001
2018-03-08T12:00:00,2458186,-19.849,-16.419,-0.015,3.43,1.788,0,1.788,8.292,-0.015,0,1.609,0.179,1.609,0.179,0,7.017,72.647,128.422,-0.15,-19.474,0.478,0.484,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09T12:00:00,2458187,-20.216,-16.67,-0.019,3.545,1.833,0,1.833,8.332,-0.019,0,1.648,0.185,1.648,0.185,0,7.009,73.185,129.275,-0.229,-6.911,0.501,0.507,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10T12:00:00,2458188,-21.619,-18.116,-0.03,3.504,1.872,0,1.872,8.369,-0.03,0,1.697,0.175,1.697,0.175,0,7.024,72.925,125.036,-0.223,-17.803,0.471,0.477,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11T12:00:00,2458189,-19.447,-16.004,-0.025,3.443,1.836,0,1.836,8.291,-0.025,0,1.701,0.135,1.701,0.135,0,7,71.613,118.545,-0.237,-4.496,0.3,0.305,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12T12:00:00,2458190,-19.484,-16.211,0.002,3.273,1.817,0,1.817,8.27,0.002,0,1.703,0.114,1.703,0.114,0,7.019,70.529,119.644,-0.304,-9.205,0.153,0.157,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13T12:00:00,2458191,-18.62,-15.619,0.035,3.001,1.772,0,1.772,8.184,0.035,0,1.687,0.085,1.687,0.085,0,7.004,68.75,119.942,-0.151,-12.899,0.095,0.098,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14T12:00:00,2458192,-17.84,-15.034,0.033,2.806,1.683,0,1.683,8.078,0.033,0,1.664,0.02,1.664,0.02,0,6.983,67.354,124.308,-0.191,18.218,0.021,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15T12:00:00,2458193,-21.017,-18.272,0.013,2.745,1.616,0,1.616,8.02,0.013,0,1.602,0.014,1.602,0.014,0,6.99,66.041,127.055,-0.149,67.451,0.039,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16T12:00:00,2458194,-18.649,-16.116,0.003,2.533,1.515,0,1.515,7.879,0.003,0,1.502,0.014,1.502,0.014,0,6.945,64.101,113.268,-0.082,11.191,0.023,0.024,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17T12:00:00,2458195,-18.344,-15.862,0.004,2.482,1.513,0,1.513,7.91,0.005,-0.001,1.481,0.032,1.481,0.032,0,6.954,65.658,171.42,-0.126,-35.772,0.01,0.011,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18T12:00:00,2458196,-20.514,-17.983,0.007,2.531,1.495,0,1.495,7.893,0.007,0,1.474,0.021,1.474,0.021,0,6.974,64.199,162.731,-0.109,5.458,-0.017,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19T12:00:00,2458197,-17.723,-15.104,0.001,2.619,1.52,0,1.52,7.896,0.001,0,1.516,0.004,1.516,0.004,0,6.967,63.765,129.651,-0.18,129.651,-0.002,-0.002,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20T12:00:00,2458198,-18.481,-15.798,-0.012,2.684,1.537,0,1.537,7.928,-0.012,0,1.532,0.005,1.532,0.005,0,6.988,63.769,115.941,-0.126,-115.941,0.013,0.013,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21T12:00:00,2458199,-19.356,-16.582,-0.01,2.774,1.57,0,1.57,7.948,-0.01,0,1.57,0,1.57,0,0,6.971,64.516,nan,-0.175,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22T12:00:00,2458200,-19.242,-16.417,-0.015,2.825,1.582,0,1.582,7.954,-0.015,0,1.567,0.014,1.567,0.014,0,6.962,64.814,104.593,-0.174,-46.603,0.032,0.033,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23T12:00:00,2458201,-19.041,-16.245,-0.008,2.796,1.59,0,1.59,7.97,-0.008,0,1.568,0.022,1.568,0.022,0,6.962,65.464,109.026,-0.104,-42.142,0.05,0.051,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24T12:00:00,2458202,-17.306,-14.69,-0.012,2.615,1.566,0,1.566,7.928,-0.012,0,1.557,0.01,1.557,0.01,0,6.941,65.13,107.582,-0.079,-107.582,0.01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-25T12:00:00,2458203,-19.84,-17.127,-0.004,2.713,1.581,0,1.581,7.952,-0.004,0,1.576,0.005,1.576,0.005,0,6.961,64.891,114.802,-0.071,114.802,0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26T12:00:00,2458204,-17.28,-14.642,0.002,2.637,1.543,0,1.543,7.904,0.002,0,1.53,0.013,1.53,0.013,0,6.953,64.045,87.575,0.048,16.467,0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27T12:00:00,2458205,-18.48,-15.876,0.003,2.604,1.512,0,1.512,7.881,0.003,0,1.509,0.003,1.509,0.003,0,6.939,64.589,98.572,-0.014,35.575,0,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28T12:00:00,2458206,-19.152,-16.621,0.014,2.531,1.473,0,1.473,7.818,0.014,0,1.469,0.004,1.469,0.004,0,6.917,63.532,134.945,-0.018,134.272,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29T12:00:00,2458207,-25.317,-23.162,-0.006,2.154,1.452,0,1.452,7.774,-0.006,0,1.447,0.004,1.447,0.004,0,6.895,62.966,64.543,0.018,-51.986,-0.006,-0.006,0.016,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30T12:00:00,2458208,-23.501,-21.529,-0.024,1.972,1.454,0,1.454,7.762,-0.024,0,1.428,0.026,1.428,0.026,0,6.874,63.724,141.89,0.014,-33.378,-0.092,-0.092,0.034,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31T12:00:00,2458209,-24.891,-23.121,-0.048,1.77,1.569,0,1.569,7.91,-0.048,0,1.51,0.059,1.51,0.059,0,6.916,65.932,127.009,0.049,-6.865,-0.196,-0.195,0.05,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01T12:00:00,2458210,-23.395,-21.763,-0.048,1.632,1.586,0,1.586,7.912,-0.048,0,1.508,0.079,1.508,0.079,0,6.896,66.437,122.148,0.039,17.896,-0.184,-0.182,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02T12:00:00,2458211,-24.009,-22.055,-0.035,1.954,1.683,0,1.683,8.013,-0.035,0,1.571,0.112,1.571,0.112,0,6.871,69.717,133.454,-0.002,24.834,-0.047,-0.045,0.027,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03T12:00:00,2458212,-26.025,-23.829,-0.017,2.195,1.696,0,1.696,8.051,-0.017,0,1.576,0.12,1.576,0.12,0,6.883,70.412,126.881,-0.084,7.6,0.092,0.094,0.04,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04T12:00:00,2458213,-25.945,-23.449,-0.012,2.496,1.735,0,1.735,8.08,-0.012,0,1.626,0.109,1.626,0.109,0,6.889,70.021,126.353,-0.173,18.893,0.279,0.282,0.042,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05T12:00:00,2458214,-18.917,-15.523,-0.016,3.394,1.739,0,1.739,8.085,-0.016,0,1.618,0.121,1.618,0.121,0,6.882,70.506,120.673,-0.178,8.595,0.382,0.386,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06T12:00:00,2458215,-19.232,-15.823,-0.027,3.409,1.765,0,1.765,8.093,-0.027,0,1.651,0.113,1.651,0.113,0,6.889,69.597,118.738,-0.244,10.654,0.288,0.292,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07T12:00:00,2458216,-20.309,-17.043,-0.012,3.266,1.765,0,1.765,8.065,-0.012,0,1.681,0.084,1.681,0.084,0,6.896,67.989,112.834,-0.267,-15.954,0.173,0.176,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08T12:00:00,2458217,-19.946,-16.944,0.011,3.003,1.709,0,1.709,7.998,0.011,0,1.676,0.033,1.676,0.033,0,6.873,67.743,121.192,-0.262,59.64,0.041,0.042,0,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09T12:00:00,2458218,-21.857,-18.857,0.014,3,1.688,0,1.688,8.014,0.014,0,1.664,0.025,1.664,0.025,0,6.91,67.515,136.402,-0.187,5.385,0.091,0.092,0,,,,,,,,,,,,,,,,,,,,,,,,
