2021-02-11T00:00:00,2459256.5,-642.43,-18.664,-16.139,0.049,2.525,1.658,0.0,1.658,8.676,0.049,0.0,1.589,0.069,1.589,0.069,7.579,68.71,138.905,-0.087,-7.438,0.108,0.11,0.0,475160805376.0
2021-02-12T00:00:00,2459257.5,-642.001,-21.271,-18.453,0.059,2.817,1.712,0.0,1.712,8.73,0.059,0.0,1.616,0.095,1.616,0.095,7.585,69.413,129.898,-0.058,18.894,0.287,0.29,-0.0,474944733184.0
