filename,obsdate,exptime,sunagl,seeing,ccfjdsum,ccfrvmod,dvrms
neidL2_20210513T191900.fits,5/13/21 19:19,54.818614,76.5967,0,2459348.3,-0.641,2.00E-04
neidL2_20210513T191726.fits,5/13/21 19:17,54.767137,76.5698,0,2459348.299,-0.6407,2.00E-04
neidL2_20210513T191553.fits,5/13/21 19:15,54.823496,76.5339,0,2459348.298,-0.6393,2.00E-04
neidL2_20210513T191420.fits,5/13/21 19:14,54.803306,76.4889,0,2459348.297,-0.6404,2.00E-04
neidL2_20210513T191246.fits,5/13/21 19:12,54.836705,76.435,0,2459348.296,-0.6415,2.00E-04
neidL2_20210513T191113.fits,5/13/21 19:11,54.795629,76.3724,0,2459348.295,-0.6404,2.00E-04
neidL2_20210513T190939.fits,5/13/21 19:09,54.831052,76.3007,0,2459348.294,-0.6405,2.00E-04
neidL2_20210513T190806.fits,5/13/21 19:08,54.721315,76.2212,0,2459348.293,-0.6402,3.00E-04
neidL2_20210513T190633.fits,5/13/21 19:06,54.842639,76.1329,0,2459348.292,-0.6414,2.00E-04
neidL2_20210513T190500.fits,5/13/21 19:05,54.761548,76.0366,0,2459348.29,-0.6405,3.00E-04
neidL2_20210513T190326.fits,5/13/21 19:03,54.81484,75.932,0,2459348.289,-0.6411,2.00E-04
neidL2_20210513T190153.fits,5/13/21 19:01,54.693043,75.8194,0,2459348.288,-0.6415,3.00E-04
neidL2_20210513T190020.fits,5/13/21 19:00,54.835362,75.7,0,2459348.287,-0.6377,3.00E-04
neidL2_20210513T185847.fits,5/13/21 18:58,54.76812,75.5723,0,2459348.286,-0.639,3.00E-04
neidL2_20210513T185713.fits,5/13/21 18:57,54.829046,75.4374,0,2459348.285,-0.6419,3.00E-04
neidL2_20210513T185540.fits,5/13/21 18:55,54.765382,75.2955,0,2459348.284,-0.6409,3.00E-04
neidL2_20210513T185407.fits,5/13/21 18:54,54.857613,75.1463,0,2459348.283,-0.6395,3.00E-04
neidL2_20210513T185233.fits,5/13/21 18:52,54.770641,74.9908,0,2459348.282,-0.6381,3.00E-04
neidL2_20210513T185100.fits,5/13/21 18:51,54.824086,74.8287,0,2459348.281,-0.6426,3.00E-04
neidL2_20210513T184926.fits,5/13/21 18:49,54.79067,74.6595,0,2459348.28,-0.6427,3.00E-04
neidL2_20210513T184753.fits,5/13/21 18:47,54.819838,74.4849,0,2459348.279,-0.6397,2.00E-04
neidL2_20210513T184619.fits,5/13/21 18:46,54.779018,74.3046,0,2459348.277,-0.6403,2.00E-04
neidL2_20210513T184446.fits,5/13/21 18:44,54.828752,74.1185,0,2459348.276,-0.6429,2.00E-04
neidL2_20210513T184312.fits,5/13/21 18:43,54.781362,73.9264,0,2459348.275,-0.6405,2.00E-04
neidL2_20210513T184139.fits,5/13/21 18:41,54.811046,73.7291,0,2459348.274,-0.6398,2.00E-04
neidL2_20210513T183757.fits,5/13/21 18:37,54.79435,73.242,0,2459348.272,-0.6409,2.00E-04
neidL2_20210513T183624.fits,5/13/21 18:36,54.847463,73.0291,0,2459348.271,-0.6405,2.00E-04
neidL2_20210513T183451.fits,5/13/21 18:34,54.812052,72.8129,0,2459348.269,-0.6415,2.00E-04
neidL2_20210513T183318.fits,5/13/21 18:33,54.835182,72.5915,0,2459348.268,-0.6409,2.00E-04
neidL2_20210513T183144.fits,5/13/21 18:31,54.755568,72.364,0,2459348.267,-0.6406,2.00E-04
neidL2_20210513T183011.fits,5/13/21 18:30,54.815251,72.1336,0,2459348.266,-0.6408,2.00E-04
neidL2_20210513T182838.fits,5/13/21 18:28,54.763927,71.8997,0,2459348.265,-0.6407,2.00E-04
neidL2_20210513T182704.fits,5/13/21 18:27,54.843303,71.6619,0,2459348.264,-0.6412,2.00E-04
neidL2_20210513T182531.fits,5/13/21 18:25,54.750057,71.4207,0,2459348.263,-0.6409,2.00E-04
neidL2_20210513T182357.fits,5/13/21 18:23,54.826221,71.175,0,2459348.262,-0.6408,2.00E-04
neidL2_20210513T182224.fits,5/13/21 18:22,54.772933,70.9271,0,2459348.261,-0.6406,2.00E-04
neidL2_20210513T182050.fits,5/13/21 18:20,54.85189,70.676,0,2459348.26,-0.6407,2.00E-04
neidL2_20210513T181917.fits,5/13/21 18:19,54.816153,70.4228,0,2459348.259,-0.6407,2.00E-04
neidL2_20210513T181743.fits,5/13/21 18:17,54.826867,70.1648,0,2459348.258,-0.6402,2.00E-04
neidL2_20210513T181610.fits,5/13/21 18:16,54.782151,69.9064,0,2459348.257,-0.6397,2.00E-04
neidL2_20210513T181437.fits,5/13/21 18:14,54.861208,69.644,0,2459348.255,-0.64,2.00E-04
neidL2_20210513T181304.fits,5/13/21 18:13,54.776217,69.3801,0,2459348.254,-0.6406,2.00E-04
neidL2_20210513T181131.fits,5/13/21 18:11,54.855114,69.1142,0,2459348.253,-0.6399,2.00E-04
neidL2_20210513T180958.fits,5/13/21 18:09,54.761851,68.8439,0,2459348.252,-0.6399,2.00E-04
neidL2_20210513T180825.fits,5/13/21 18:08,54.851558,68.5728,0,2459348.251,-0.64,2.00E-04
neidL2_20210513T180651.fits,5/13/21 18:06,54.80488,68.2992,0,2459348.25,-0.6363,2.00E-04
neidL2_20210513T180518.fits,5/13/21 18:05,54.835837,68.0223,0,2459348.249,-0.6418,2.00E-04
neidL2_20210513T180345.fits,5/13/21 18:03,54.790389,67.7448,0,2459348.248,-0.6408,2.00E-04
neidL2_20210513T180212.fits,5/13/21 18:02,54.846804,67.465,0,2459348.247,-0.6388,2.00E-04
neidL2_20210513T180038.fits,5/13/21 18:00,54.736177,67.1825,0,2459348.246,-0.6401,2.00E-04
neidL2_20210513T175904.fits,5/13/21 17:59,54.845453,66.8971,0,2459348.245,-0.6413,2.00E-04
neidL2_20210513T175731.fits,5/13/21 17:57,54.806151,66.6111,0,2459348.244,-0.6397,2.00E-04
neidL2_20210513T175558.fits,5/13/21 17:55,54.863681,66.3239,0,2459348.242,-0.6383,2.00E-04
neidL2_20210513T175424.fits,5/13/21 17:54,54.80576,66.0356,0,2459348.241,-0.6416,2.00E-04
neidL2_20210513T175251.fits,5/13/21 17:52,54.774392,65.7452,0,2459348.24,-0.64,2.00E-04
neidL2_20210513T175118.fits,5/13/21 17:51,54.759552,65.4536,0,2459348.239,-0.6409,3.00E-04
neidL2_20210513T174944.fits,5/13/21 17:49,54.836427,65.1591,0,2459348.238,-0.6415,2.00E-04
neidL2_20210513T174811.fits,5/13/21 17:48,54.756834,64.8646,0,2459348.237,-0.6401,2.00E-04
neidL2_20210513T174637.fits,5/13/21 17:46,54.838349,64.5677,0,2459348.236,-0.6412,2.00E-04
neidL2_20210513T174504.fits,5/13/21 17:45,54.763463,64.27,0,2459348.235,-0.6407,2.00E-04
neidL2_20210513T174330.fits,5/13/21 17:43,54.825274,63.9706,0,2459348.234,-0.6398,2.00E-04
neidL2_20210513T174157.fits,5/13/21 17:41,54.751308,63.6709,0,2459348.233,-0.6402,2.00E-04
neidL2_20210513T174024.fits,5/13/21 17:40,54.813462,63.3707,0,2459348.232,-0.64,2.00E-04
neidL2_20210513T173851.fits,5/13/21 17:38,54.773206,63.0681,0,2459348.231,-0.6398,2.00E-04
neidL2_20210513T173717.fits,5/13/21 17:37,54.823581,62.7653,0,2459348.23,-0.64,2.00E-04
neidL2_20210513T173544.fits,5/13/21 17:35,54.794262,62.4606,0,2459348.228,-0.6402,2.00E-04
neidL2_20210513T173410.fits,5/13/21 17:34,54.828268,62.1554,0,2459348.227,-0.6408,2.00E-04
neidL2_20210513T173237.fits,5/13/21 17:32,54.769612,61.8496,0,2459348.226,-0.6405,2.00E-04
neidL2_20210513T173104.fits,5/13/21 17:31,54.850831,61.5424,0,2459348.225,-0.6392,2.00E-04
neidL2_20210513T172931.fits,5/13/21 17:29,54.787542,61.2358,0,2459348.224,-0.6404,2.00E-04
neidL2_20210513T172758.fits,5/13/21 17:27,54.833163,60.9268,0,2459348.223,-0.6417,2.00E-04
neidL2_20210513T172624.fits,5/13/21 17:26,54.77997,60.6172,0,2459348.222,-0.6402,2.00E-04
neidL2_20210513T172451.fits,5/13/21 17:24,54.81997,60.3064,0,2459348.221,-0.6389,2.00E-04
neidL2_20210513T172317.fits,5/13/21 17:23,54.772227,59.9944,0,2459348.22,-0.6402,2.00E-04
neidL2_20210513T172144.fits,5/13/21 17:21,54.813339,59.6829,0,2459348.219,-0.6406,2.00E-04
neidL2_20210513T172011.fits,5/13/21 17:20,54.7613,59.3695,0,2459348.218,-0.6396,2.00E-04
neidL2_20210513T171837.fits,5/13/21 17:18,54.817992,59.0554,0,2459348.217,-0.6403,2.00E-04
neidL2_20210513T171703.fits,5/13/21 17:17,54.742563,58.7404,0,2459348.215,-0.6401,2.00E-04
neidL2_20210513T171530.fits,5/13/21 17:15,54.86073,58.4268,0,2459348.214,-0.6391,2.00E-04
neidL2_20210513T171357.fits,5/13/21 17:13,54.774315,58.1112,0,2459348.213,-0.6418,2.00E-04
neidL2_20210513T171223.fits,5/13/21 17:12,54.827648,57.7946,0,2459348.212,-0.6414,2.00E-04
neidL2_20210513T171050.fits,5/13/21 17:10,54.726337,57.4768,0,2459348.211,-0.6388,2.00E-04
neidL2_20210513T170917.fits,5/13/21 17:09,54.832407,57.1607,0,2459348.21,-0.6405,2.00E-04
neidL2_20210513T170744.fits,5/13/21 17:07,54.774537,56.8441,0,2459348.209,-0.6417,2.00E-04
neidL2_20210513T170610.fits,5/13/21 17:06,54.838801,56.5257,0,2459348.208,-0.6396,2.00E-04
neidL2_20210513T170436.fits,5/13/21 17:04,54.830099,56.2051,0,2459348.207,-0.64,2.00E-04
neidL2_20210512T222913.fits,5/12/21 22:29,54.833055,46.0413,0,2459347.432,-0.6403,2.00E-04
neidL2_20210512T222740.fits,5/12/21 22:27,54.828598,46.3702,0,2459347.431,-0.6393,2.00E-04
neidL2_20210512T222607.fits,5/12/21 22:26,54.827093,46.6963,0,2459347.43,-0.6405,2.00E-04
neidL2_20210512T222433.fits,5/12/21 22:24,54.810977,47.0239,0,2459347.429,-0.6399,2.00E-04
neidL2_20210512T222300.fits,5/12/21 22:23,54.85322,47.3495,0,2459347.428,-0.6395,2.00E-04
neidL2_20210512T222127.fits,5/12/21 22:21,54.774632,47.6758,0,2459347.427,-0.6395,2.00E-04
neidL2_20210512T221954.fits,5/12/21 22:19,54.818077,48.001,0,2459347.426,-0.6401,2.00E-04
neidL2_20210512T221821.fits,5/12/21 22:18,54.82005,48.3274,0,2459347.425,-0.639,2.00E-04
neidL2_20210512T221648.fits,5/12/21 22:16,54.816069,48.6531,0,2459347.424,-0.6392,2.00E-04
neidL2_20210512T221515.fits,5/12/21 22:15,54.795521,48.979,0,2459347.423,-0.6404,2.00E-04
neidL2_20210512T221342.fits,5/12/21 22:13,54.85696,49.3045,0,2459347.421,-0.6394,2.00E-04
neidL2_20210512T221208.fits,5/12/21 22:12,54.830242,49.6305,0,2459347.42,-0.6398,2.00E-04
neidL2_20210512T221035.fits,5/12/21 22:10,54.829474,49.956,0,2459347.419,-0.6411,2.00E-04
neidL2_20210512T220901.fits,5/12/21 22:09,54.840777,50.2813,0,2459347.418,-0.6411,2.00E-04
neidL2_20210512T220728.fits,5/12/21 22:07,54.856777,50.6066,0,2459347.417,-0.6396,2.00E-04
neidL2_20210512T220555.fits,5/12/21 22:05,54.803194,50.9298,0,2459347.416,-0.6405,2.00E-04
neidL2_20210512T220422.fits,5/12/21 22:04,54.817304,51.2545,0,2459347.415,-0.6412,2.00E-04
neidL2_20210512T220248.fits,5/12/21 22:02,54.825536,51.5783,0,2459347.414,-0.6394,2.00E-04
neidL2_20210512T220115.fits,5/12/21 22:01,54.826543,51.9008,0,2459347.413,-0.6396,2.00E-04
neidL2_20210512T215943.fits,5/12/21 21:59,54.823672,52.2224,0,2459347.412,-0.6407,2.00E-04
neidL2_20210512T215809.fits,5/12/21 21:58,54.83243,52.5454,0,2459347.411,-0.6398,2.00E-04
neidL2_20210512T215636.fits,5/12/21 21:56,54.816617,52.8682,0,2459347.41,-0.639,2.00E-04
neidL2_20210512T215503.fits,5/12/21 21:55,54.827264,53.1892,0,2459347.409,-0.6404,2.00E-04
neidL2_20210512T215330.fits,5/12/21 21:53,54.83776,53.51,0,2459347.407,-0.6406,2.00E-04
neidL2_20210512T215157.fits,5/12/21 21:51,54.837955,53.8319,0,2459347.406,-0.6398,2.00E-04
neidL2_20210512T215023.fits,5/12/21 21:50,54.842725,54.1542,0,2459347.405,-0.639,2.00E-04
neidL2_20210512T214849.fits,5/12/21 21:48,54.854802,54.4763,0,2459347.404,-0.6417,2.00E-04
neidL2_20210512T214716.fits,5/12/21 21:47,54.84469,54.7965,0,2459347.403,-0.6404,2.00E-04
neidL2_20210512T214543.fits,5/12/21 21:45,54.808566,55.116,0,2459347.402,-0.6387,2.00E-04
neidL2_20210512T214232.fits,5/12/21 21:42,54.808814,55.7689,0,2459347.4,-0.6408,2.00E-04
neidL2_20210512T214059.fits,5/12/21 21:40,54.855585,56.0858,0,2459347.399,-0.6393,2.00E-04
neidL2_20210512T213925.fits,5/12/21 21:39,54.842966,56.4046,0,2459347.398,-0.6399,2.00E-04
neidL2_20210512T213752.fits,5/12/21 21:37,54.861364,56.7227,0,2459347.397,-0.6409,2.00E-04
neidL2_20210512T213619.fits,5/12/21 21:36,54.864506,57.0377,0,2459347.396,-0.6399,2.00E-04
neidL2_20210512T213446.fits,5/12/21 21:34,54.833256,57.3524,0,2459347.394,-0.6398,2.00E-04
neidL2_20210512T213313.fits,5/12/21 21:33,54.808805,57.6688,0,2459347.393,-0.639,2.00E-04
neidL2_20210512T213139.fits,5/12/21 21:31,54.81889,57.9866,0,2459347.392,-0.6401,2.00E-04
neidL2_20210512T213004.fits,5/12/21 21:30,54.843556,58.305,0,2459347.391,-0.6415,2.00E-04
neidL2_20210512T212831.fits,5/12/21 21:28,54.819623,58.6173,0,2459347.39,-0.6401,2.00E-04
neidL2_20210512T212657.fits,5/12/21 21:26,54.781511,58.9329,0,2459347.389,-0.6398,2.00E-04
neidL2_20210512T212524.fits,5/12/21 21:25,54.850405,59.2449,0,2459347.388,-0.6412,2.00E-04
neidL2_20210512T212351.fits,5/12/21 21:23,54.795594,59.5559,0,2459347.387,-0.6423,2.00E-04
neidL2_20210512T212218.fits,5/12/21 21:22,54.81347,59.8669,0,2459347.386,-0.6395,2.00E-04
neidL2_20210512T212045.fits,5/12/21 21:20,54.832535,60.1769,0,2459347.385,-0.6394,2.00E-04
neidL2_20210512T211911.fits,5/12/21 21:19,54.838863,60.4866,0,2459347.384,-0.6427,2.00E-04
neidL2_20210512T211738.fits,5/12/21 21:17,54.859844,60.7954,0,2459347.383,-0.6396,2.00E-04
neidL2_20210512T211605.fits,5/12/21 21:16,54.822999,61.1028,0,2459347.381,-0.6376,2.00E-04
neidL2_20210512T211431.fits,5/12/21 21:14,54.820082,61.4091,0,2459347.38,-0.6402,2.00E-04
neidL2_20210512T211258.fits,5/12/21 21:12,54.819107,61.7148,0,2459347.379,-0.64,2.00E-04
neidL2_20210512T211125.fits,5/12/21 21:11,54.837813,62.0204,0,2459347.378,-0.6392,2.00E-04
neidL2_20210512T210952.fits,5/12/21 21:09,54.817529,62.323,0,2459347.377,-0.6399,2.00E-04
neidL2_20210512T210818.fits,5/12/21 21:08,54.821943,62.6285,0,2459347.376,-0.6407,2.00E-04
neidL2_20210512T210644.fits,5/12/21 21:06,54.833612,62.9313,0,2459347.375,-0.6395,2.00E-04
neidL2_20210512T210511.fits,5/12/21 21:05,54.836059,63.2311,0,2459347.374,-0.6394,2.00E-04
neidL2_20210512T210338.fits,5/12/21 21:03,54.839089,63.5306,0,2459347.373,-0.6403,2.00E-04
neidL2_20210512T210205.fits,5/12/21 21:02,54.801853,63.8296,0,2459347.372,-0.6403,2.00E-04
neidL2_20210512T210031.fits,5/12/21 21:00,54.818331,64.1271,0,2459347.371,-0.6389,2.00E-04
neidL2_20210512T205857.fits,5/12/21 20:58,54.834843,64.425,0,2459347.37,-0.6383,2.00E-04
neidL2_20210512T205724.fits,5/12/21 20:57,54.826957,64.7214,0,2459347.368,-0.6414,2.00E-04
neidL2_20210512T205550.fits,5/12/21 20:55,54.842502,65.0144,0,2459347.367,-0.6394,2.00E-04
neidL2_20210512T205417.fits,5/12/21 20:54,54.827654,65.3055,0,2459347.366,-0.6384,2.00E-04
neidL2_20210512T205244.fits,5/12/21 20:52,54.823775,65.5953,0,2459347.365,-0.6404,2.00E-04
neidL2_20210512T205111.fits,5/12/21 20:51,54.857551,65.8844,0,2459347.364,-0.6405,2.00E-04
neidL2_20210512T204938.fits,5/12/21 20:49,54.828274,66.1715,0,2459347.363,-0.6395,2.00E-04
neidL2_20210512T204805.fits,5/12/21 20:48,54.837475,66.4557,0,2459347.362,-0.6394,2.00E-04
neidL2_20210512T204632.fits,5/12/21 20:46,54.845715,66.7391,0,2459347.361,-0.6409,2.00E-04
neidL2_20210512T204459.fits,5/12/21 20:44,54.854078,67.0207,0,2459347.36,-0.6394,2.00E-04
neidL2_20210512T204326.fits,5/12/21 20:43,54.81565,67.3013,0,2459347.359,-0.6392,2.00E-04
neidL2_20210512T204152.fits,5/12/21 20:41,54.822373,67.5797,0,2459347.358,-0.6406,2.00E-04
neidL2_20210512T204019.fits,5/12/21 20:40,54.856571,67.8571,0,2459347.357,-0.64,2.00E-04
neidL2_20210512T203846.fits,5/12/21 20:38,54.840591,68.1306,0,2459347.356,-0.6403,2.00E-04
neidL2_20210512T203713.fits,5/12/21 20:37,54.872704,68.4027,0,2459347.354,-0.639,2.00E-04
neidL2_20210512T203539.fits,5/12/21 20:35,54.826982,68.6742,0,2459347.353,-0.6399,2.00E-04
neidL2_20210512T203405.fits,5/12/21 20:34,54.812086,68.9426,0,2459347.352,-0.6396,2.00E-04
neidL2_20210512T203232.fits,5/12/21 20:32,54.834236,69.2076,0,2459347.351,-0.6389,2.00E-04
neidL2_20210512T203059.fits,5/12/21 20:30,54.847176,69.4694,0,2459347.35,-0.6399,2.00E-04
neidL2_20210512T202926.fits,5/12/21 20:29,54.842374,69.73,0,2459347.349,-0.6405,2.00E-04
neidL2_20210512T202752.fits,5/12/21 20:27,54.827554,69.9887,0,2459347.348,-0.6401,2.00E-04
neidL2_20210512T202619.fits,5/12/21 20:26,54.805006,70.2434,0,2459347.347,-0.6406,2.00E-04
neidL2_20210512T202446.fits,5/12/21 20:24,54.816888,70.4952,0,2459347.346,-0.6411,2.00E-04
neidL2_20210512T202313.fits,5/12/21 20:23,54.811009,70.7432,0,2459347.345,-0.6399,2.00E-04
neidL2_20210512T202140.fits,5/12/21 20:21,54.820185,70.9882,0,2459347.344,-0.6408,2.00E-04
neidL2_20210512T202007.fits,5/12/21 20:20,54.85506,71.2308,0,2459347.343,-0.6407,2.00E-04
neidL2_20210512T201833.fits,5/12/21 20:18,54.823672,71.4694,0,2459347.342,-0.6399,2.00E-04
neidL2_20210512T201700.fits,5/12/21 20:17,54.823772,71.7051,0,2459347.34,-0.6403,2.00E-04
neidL2_20210512T201527.fits,5/12/21 20:15,54.840144,71.9355,0,2459347.339,-0.6397,2.00E-04
neidL2_20210512T201354.fits,5/12/21 20:13,54.85099,72.1635,0,2459347.338,-0.6403,2.00E-04
neidL2_20210512T201221.fits,5/12/21 20:12,54.852038,72.3874,0,2459347.337,-0.6394,2.00E-04
neidL2_20210512T201047.fits,5/12/21 20:10,54.815655,72.6081,0,2459347.336,-0.6402,2.00E-04
neidL2_20210512T200913.fits,5/12/21 20:09,54.843705,72.8246,0,2459347.335,-0.6414,2.00E-04
neidL2_20210512T200255.fits,5/12/21 20:02,54.803858,73.6509,0,2459347.331,-0.6395,2.00E-04
neidL2_20210512T200121.fits,5/12/21 20:01,54.845002,73.8427,0,2459347.33,-0.6396,2.00E-04
neidL2_20210512T195948.fits,5/12/21 19:59,54.80226,74.029,0,2459347.328,-0.6405,2.00E-04
neidL2_20210512T195815.fits,5/12/21 19:58,54.865459,74.2086,0,2459347.327,-0.6413,2.00E-04
neidL2_20210512T195642.fits,5/12/21 19:56,54.817275,74.3815,0,2459347.326,-0.6399,2.00E-04
neidL2_20210512T195509.fits,5/12/21 19:55,54.83328,74.5493,0,2459347.325,-0.6382,2.00E-04
neidL2_20210512T195336.fits,5/12/21 19:53,54.82411,74.7115,0,2459347.324,-0.641,2.00E-04
neidL2_20210512T195203.fits,5/12/21 19:52,54.833402,74.8673,0,2459347.323,-0.6414,2.00E-04
neidL2_20210512T195029.fits,5/12/21 19:50,54.864404,75.0168,0,2459347.322,-0.6388,2.00E-04
neidL2_20210512T194856.fits,5/12/21 19:48,54.818368,75.159,0,2459347.321,-0.6407,2.00E-04
neidL2_20210512T194723.fits,5/12/21 19:47,54.831686,75.2945,0,2459347.32,-0.6417,2.00E-04
neidL2_20210512T194550.fits,5/12/21 19:45,54.849702,75.4227,0,2459347.319,-0.6403,2.00E-04
neidL2_20210512T194417.fits,5/12/21 19:44,54.832273,75.5431,0,2459347.318,-0.64,2.00E-04
neidL2_20210512T194244.fits,5/12/21 19:42,54.839153,75.6567,0,2459347.317,-0.6416,2.00E-04
neidL2_20210512T194111.fits,5/12/21 19:41,54.814492,75.7627,0,2459347.316,-0.6411,2.00E-04
neidL2_20210512T193937.fits,5/12/21 19:39,54.844176,75.8607,0,2459347.314,-0.6405,2.00E-04
neidL2_20210512T193804.fits,5/12/21 19:38,54.813922,75.9509,0,2459347.313,-0.6411,2.00E-04
neidL2_20210512T193630.fits,5/12/21 19:36,54.832478,76.0326,0,2459347.312,-0.6406,2.00E-04
neidL2_20210512T193457.fits,5/12/21 19:34,54.836868,76.106,0,2459347.311,-0.6415,2.00E-04
neidL2_20210512T193324.fits,5/12/21 19:33,54.732054,76.1708,0,2459347.31,-0.6415,2.00E-04
neidL2_20210512T193151.fits,5/12/21 19:31,54.764501,76.2268,0,2459347.309,-0.6404,2.00E-04
neidL2_20210512T193018.fits,5/12/21 19:30,54.748159,76.2744,0,2459347.308,-0.6406,2.00E-04
neidL2_20210512T192844.fits,5/12/21 19:28,54.820735,76.3133,0,2459347.307,-0.6414,2.00E-04
neidL2_20210512T192711.fits,5/12/21 19:27,54.765632,76.343,0,2459347.306,-0.64,2.00E-04
neidL2_20210512T192538.fits,5/12/21 19:25,54.815757,76.3639,0,2459347.305,-0.6403,2.00E-04
neidL2_20210512T192404.fits,5/12/21 19:24,54.777846,76.3759,0,2459347.304,-0.6413,2.00E-04
neidL2_20210512T192231.fits,5/12/21 19:22,54.842776,76.3788,0,2459347.303,-0.6396,2.00E-04
neidL2_20210512T192058.fits,5/12/21 19:20,54.686863,76.3727,0,2459347.302,-0.6395,2.00E-04
neidL2_20210512T191924.fits,5/12/21 19:19,54.819973,76.3575,0,2459347.3,-0.6407,2.00E-04
neidL2_20210512T191752.fits,5/12/21 19:17,54.764431,76.3336,0,2459347.299,-0.6402,2.00E-04
neidL2_20210512T191619.fits,5/12/21 19:16,54.856928,76.3007,0,2459347.298,-0.6399,2.00E-04
neidL2_20210512T191445.fits,5/12/21 19:14,54.771693,76.2587,0,2459347.297,-0.6401,2.00E-04
neidL2_20210512T191311.fits,5/12/21 19:13,54.814004,76.2079,0,2459347.296,-0.6403,2.00E-04
neidL2_20210512T191138.fits,5/12/21 19:11,54.707772,76.1486,0,2459347.295,-0.6415,2.00E-04
neidL2_20210512T191005.fits,5/12/21 19:10,54.851045,76.0805,0,2459347.294,-0.6396,2.00E-04
neidL2_20210512T190832.fits,5/12/21 19:08,54.766345,76.0044,0,2459347.293,-0.6394,2.00E-04
neidL2_20210512T190659.fits,5/12/21 19:06,54.797543,75.9201,0,2459347.292,-0.6414,2.00E-04
neidL2_20210512T190526.fits,5/12/21 19:05,54.777838,75.8273,0,2459347.291,-0.6403,2.00E-04
neidL2_20210512T190352.fits,5/12/21 19:03,54.832757,75.7264,0,2459347.29,-0.6391,2.00E-04
neidL2_20210512T190219.fits,5/12/21 19:02,54.75845,75.6183,0,2459347.289,-0.6404,2.00E-04
neidL2_20210512T190046.fits,5/12/21 19:00,54.800392,75.5021,0,2459347.287,-0.6401,2.00E-04
neidL2_20210512T185913.fits,5/12/21 18:59,54.747867,75.3785,0,2459347.286,-0.6392,2.00E-04
neidL2_20210512T185740.fits,5/12/21 18:57,54.817112,75.2478,0,2459347.285,-0.6406,2.00E-04
neidL2_20210512T185606.fits,5/12/21 18:56,54.782782,75.1097,0,2459347.284,-0.6401,2.00E-04
neidL2_20210512T185434.fits,5/12/21 18:54,54.819487,74.9653,0,2459347.283,-0.6407,2.00E-04
neidL2_20210512T185301.fits,5/12/21 18:53,54.747775,74.8147,0,2459347.282,-0.6405,2.00E-04
neidL2_20210512T185122.fits,5/12/21 18:51,54.819857,74.647,0,2459347.281,-0.6406,2.00E-04
neidL2_20210512T184948.fits,5/12/21 18:49,54.781858,74.4809,0,2459347.28,-0.6391,2.00E-04
neidL2_20210512T184814.fits,5/12/21 18:48,54.835726,74.3092,0,2459347.279,-0.6403,2.00E-04
neidL2_20210512T184641.fits,5/12/21 18:46,54.796746,74.1319,0,2459347.278,-0.6408,2.00E-04
neidL2_20210512T184507.fits,5/12/21 18:45,54.830687,73.9484,0,2459347.277,-0.6391,2.00E-04
neidL2_20210512T184333.fits,5/12/21 18:43,54.762791,73.7599,0,2459347.276,-0.6405,2.00E-04
neidL2_20210512T184200.fits,5/12/21 18:42,54.821482,73.5665,0,2459347.274,-0.6406,2.00E-04
neidL2_20210512T184027.fits,5/12/21 18:40,54.757387,73.3673,0,2459347.273,-0.6397,2.00E-04
neidL2_20210512T183853.fits,5/12/21 18:38,54.829287,73.1629,0,2459347.272,-0.6399,2.00E-04
neidL2_20210512T183719.fits,5/12/21 18:37,54.771557,72.954,0,2459347.271,-0.64,2.00E-04
neidL2_20210512T183546.fits,5/12/21 18:35,54.836158,72.7407,0,2459347.27,-0.6392,2.00E-04
neidL2_20210512T183412.fits,5/12/21 18:34,54.772648,72.5232,0,2459347.269,-0.6388,2.00E-04
neidL2_20210512T183239.fits,5/12/21 18:32,54.834129,72.301,0,2459347.268,-0.6394,2.00E-04
neidL2_20210512T183105.fits,5/12/21 18:31,54.749415,72.0748,0,2459347.267,-0.639,2.00E-04
neidL2_20210512T182932.fits,5/12/21 18:29,54.81134,71.8447,0,2459347.266,-0.6388,2.00E-04
neidL2_20210512T180713.fits,5/12/21 18:07,54.774922,68.1987,0,2459347.25,-0.641,2.00E-04
neidL2_20210512T180540.fits,5/12/21 18:05,54.863063,67.9251,0,2459347.249,-0.6391,2.00E-04
neidL2_20210512T180407.fits,5/12/21 18:04,54.768393,67.6492,0,2459347.248,-0.6388,2.00E-04
neidL2_20210512T180234.fits,5/12/21 18:02,54.81251,67.3712,0,2459347.247,-0.6406,2.00E-04
neidL2_20210512T180101.fits,5/12/21 18:01,54.78697,67.0912,0,2459347.246,-0.64,2.00E-04
neidL2_20210512T175927.fits,5/12/21 17:59,54.863014,66.8084,0,2459347.245,-0.6392,2.00E-04
neidL2_20210512T175754.fits,5/12/21 17:57,54.720997,66.5242,0,2459347.244,-0.6394,2.00E-04
neidL2_20210512T175620.fits,5/12/21 17:56,54.831085,66.2384,0,2459347.243,-0.6407,2.00E-04
neidL2_20210512T175447.fits,5/12/21 17:54,54.732722,65.9527,0,2459347.242,-0.6398,2.00E-04
neidL2_20210512T175314.fits,5/12/21 17:53,54.809936,65.6629,0,2459347.241,-0.6392,2.00E-04
neidL2_20210512T175140.fits,5/12/21 17:51,54.743753,65.3716,0,2459347.24,-0.6396,2.00E-04
neidL2_20210512T175006.fits,5/12/21 17:50,54.84827,65.0786,0,2459347.238,-0.6406,2.00E-04
neidL2_20210512T174833.fits,5/12/21 17:48,54.763117,64.7869,0,2459347.237,-0.6383,2.00E-04
